Nu mai simţi cărţile când joci atât de mult, zi după zi.	6
Ba da, dar nu e în oraş.	1
Nu s-a întâmplat nimic neplăcut, sper.	2, 4, 8
- Vin imediat, Shooter.	8
Mă bucur că am avut această mică discuţie.	5, 8
Aşa e, Lancey.	5, 7
Un pachet nou.	7
Treiari.	8
Cât e potul?	2
Sunt ai tăi, Shooter.	2, 5
Tu şi afurisita ta de agendă.	1
As, popă, decar.	5
Ce porcărie!	3
Fă cărţile, Shooter.	2
Nu pot să bat trei şeptari.	8
Am încercat să mă înrolez, dar au spus că sunt prea bătrân.	6
Este infernal...!	1, 4, 7
Splendid!	8
O fată frumoasă.	5
În caz că refuză, Lady Tadminster va deschide petrecerea, în prima zi, iar dna.	1
Dar ce zici de ducesă?	2, 7
John este un om norcos.	5
Am întârziat.	3, 6
Ştii, dragă, cred că perniţa este prea tare.	8
Nu poţi sta pe perniţe ude, nu?	3
- Iat-o pe Cynthia.	5
- Sute...!	7
Unul trendy, dar foarte deştept.	8
Încă un exemplu al credinţelor pastorale ale englezilor.	3, 6
- Unde este restul plutonului?	2
- Styles Court este un loc vechi şi glorios!	7
- Fratele tău nu te poate ajuta?	1
- Lawrence?	1
De la căsătorie, desigur...	3
- Bună ziua, dle. Poirot!	5
Toate sticlele acela, de diferite mărimi, toate în ordinea greşită...	1
Ce-am mai putea face?	2
Am încercat să le induc o stare de ordine şi metodă, şi ei întotdeauna dispar la vreun bar.	1
Un cal foarte bun.	8
Agricultura, din păcate, este una dintre excepţii.	5
Nu prea ai ce face altceva pe aici.	2
Nu credeam niciodată că este muncă de femeie.	7
Suntem în război.	4
- Mi-ar face plăcere.	5
Ce s-a întâmplat?	3, 6, 7
Este o confuzie totală.	2
Evie a vorbit cu Inglethorp care a plecat.	2, 5
- Evie, nu poate fi adevărat!	7
Mă tem că i-am spus ceva lui Emily ce nu va uita.	6
- Evie!	2, 5, 7
- Dumnezeule!	7
I-am spus că, cu cât plec mai repede din casa asta, cu atât mai bine.	1, 2, 4
Dle. Hastings, sunteţi onest şi pot avea încredere în dvs.	2, 5
Aveţi grijă de ea, dle. Hastings.	8
Este aproape canicular, nu-i aşa?	3
Şi vă promit:	2
Într-adevăr, eşti tu, prietenul meu Hastings!	1, 5
A fost prea bună să îmi ofere adăpost celor şapte compatrioţi, care sunt refugiaţi de război.	5, 8
Ne-a oferit acea încântătoare casă.	2, 7
- Da, aşa este.	8
- Este un împrumut!	1
M-am gândit şi am decis.	5
- Dorcas, adu-mi nişte timbre, te rog.	1, 3
De ce nu vă odihniţi?	1
Nu, nu acum!	1
Ai făcut focul în camera mea?	2
Am aflat totul de la Dorcas.	2
- Te avertizez, John,	1
Sunt epuizată.	6
Trebuie să merg în sat, să vorbesc cu contabilul despre conturile noastre.	1, 2, 3, 4, 6
Deschide uşa!	1, 2
Mai este vreo uşă?	4
E-n ordine! E-n ordine, mamă!	5
Mă simt mai bine acum.	6
Nu.	1, 2, 4, 6, 7
Belgianul din sat?	7
- Da.	2, 5, 7, 8
Nu doresc vreun scandal inutil.	4
Biata mea Emily.	6
Sunt mulţumit de tine, Hastings.	5, 8
Da.	1, 2, 4, 5, 6, 7, 8
Vă înţeleg foarte bine.	7
Hastings, trebuie să o lăsăm închisă până când avocatul dnei. Inglethorp va veni.	4
Este foarte interesant, prietene.	2
Un foc aprins în mijlocul verii, Hastings? !	5
Ar putea fi...	2
Exact ce mă aşteptam.	3, 4, 8
Continuaţi, dră!	8
Nu ştiu ce să fac.	4
Dar dacă pudra a fost consumată acum două zile, nu mai are importanţă.	1
- Cum?	1, 2, 7
Mă tem că aici nu este nicio coincidenţă.	4
- Mai aveţi cheile, dle. Poirot?	2, 7
- Imposibil!	7
Pare destul de clar.	2
Erau 27 de grade la umbră!	1, 2, 7
- Da, dar ceaşca de cafea era complet spartă, încât nu a fost posibilă analiza conţinutului ei.	1
Este adevărat?	3
- Aşa este, Hastings.	8
Înţeleg!	5
Ne puteţi spune, dle. Inglethorp, unde aţi fost în după-amiaza zilei de 18 iunie?	1, 2
- Îşi pune singur funia de gât!	1, 4
Lucrurile se mişcă rapid, prietene.	7
Eu şi dl Poirot ne-am mai întâlnit, şi nu este niciun om care să îi pună la îndoială judecata.	7
Acuzaţia împotriva lui va fi anulată, aşa!	2
Alfred Inglethorp nu trebuie arestat, super-intendente.	8
Este un oraş frumos.	5
Hastings, nu ţi se pare ciudat, da dl Lawrence Cavendish a sugerat că mama sa a fost otrăvită accidental?	1
Dar, aşa părea...	6, 7
Nu, nu, nu, Hastings.	6, 7
- La secţie.	6
Înţeleg.	6, 8
Vorbiţi!	6, 7
Am făcut o listă cu numele şi adresele lor.	7
- Deci ne întoarcem de una am plecat.	3
Dar noi trebuie să fim mult mai inteligenţi.	2
Atunci, tu vei fi util, prietene.	2, 5, 8
Vi-l pot fura, dle. Poirot?	3
Cred că a uitat... Sau nu credea că o să moară.	6
- Sigur nu vor să scape de tine.	8
Mă urăşte.	1
- Nu mă poate suporta.	4, 6
Dar şi aşa... Este oribil când nimeni nu te iubeşte, nu?	6
- Dar Lawrence nu-mi vorbeşte niciodată.	1, 6, 8
- Nu fi prostuţ!	1
- Dar nu sunt!	2
Hastings. M-ai revigorat!	5
Detectivii aceia...	1, 3
Procesul unei crime!	1, 4
Acuzat de crimă!	1
Cum pledaţi?	2
Styles Court, îngrijită în totalitate de ea.	8
Ai auzit conversaţia cu cumnata sa, când, i-a cerut dnei Inglethorp să îi arate ceva?	8
Ai o mâna sigură, Poirot.	7
- Bun! - Dle.	7
- Da?	2, 4
"Ne prezentaţi proba ""D""?"	2
Ar fi bine să urcaţi.	2
Ne-am adunat?	2
Aş vrea să ştiu, bătrâne.	2
Doamnelor şi domnilor, bună seara!	5
Am dreptate, dnă?	1, 2, 8
Însăşi dna Inglethorp!	7
Aşa este, prietene.	2, 8
- Oricum, este un împrumut.	8
Dacă stricnină nu era în cafea, şi ştim că nici în cacao, atunci unde era?	4
Nu?	1
Medicamentul ei!	7
Este posibil ca, ultimă doză, să fie fatală.	6
Cineva i-a pus praf de dormit în tonic?	7
Eu deja încuiasem servieta dnei Inglethorp în dimineaţa morţii ei.	3
O, da!	2, 5, 7
Iertaţi-mă...	6
Bine!	5
Merităm banii, oricum.	1
Ce oribil!	3, 4
Nu a reuşit să o termine descris, prietene.	5
Restul îl ştim...	1
Niciun minut nu credeam că ai făcut-o.	4, 7, 8
- Credeam că sunt condamnat.	5
Vreau să îmi spui totul.	2
Nu înţeleg un faptul de ce Inglethorp dorea atât de mult să fie arestat.	4
Şi-ar fi prezentat un alibi, şi ar fi scăpat pentru tot restul vieţii.	3
- Dra Howard?	1, 3
Cât de vicleni!	8
Încurcătura aia prostească cu dna Raikes...	1, 3
Nu-i voi uita niciodată faţa când am intrat în camera dnei. Inglethorp.	5
Pentru că o iubeşte, desigur!	5
Sunteţi amândoi atât de buni!	5
Să mergem!	2
Ce femeie minunată!	5, 7, 8
Niciodată nu voi înţelege femeile.	6
Îl imploră pe Siegfried să-i cruţe viaţa şi îi oferi lancea sa.	4, 6
Bună, tată.	5
Începem cu trambulina cea înaltă.	2
Îmi pare rău, domnule antrenor.	6
Nu am sărit.	7
Felul cum te îmbraci înseamnă politeţe.	3
- Dar îmi plac!	5
- Mie însă nu.	3
Ai uitat, nu-i aşa?	6, 7
Ajută-ne.	4, 5, 8
Te rugăm, vino înapoi, Bastian.	6
"Dar este ""Povestea fără sfârşit""."	1, 3
- Dă-mi-o înapoi.	2
Nu, Bastian!	7
Ne aflăm într-un mare pericol.	4
Fantasia!	2, 5, 7
Un om să o salveze pe împărăteasa Copilă. Ha, ha!	2, 5
Intră, spionul meu.	2
Trei feţe!	7
Eşti bine?	2, 4, 5, 6, 8
Cea mai bună aterizare a mea.	5
Arăţi de parcă tocmai ţi-ai primit aripile.	8
Acid pur!	2, 3, 7
Acid?	7
Haide!	1, 2, 8
Ei haide, pune-ţi o dorinţă.	2
Trebuie să o văd pe împărăteasa Copilă.	2
- N-am avut timp să-i întreb.	1
- Arată ca nişte uriaşi.	4, 7
- Pot vedea şi eu asta!	7
Doreşte-ţi să scăpăm cu viaţă!	4
Nimbly!	5, 8
Frumoasă intrare!	7
Aceeaşi forţă care a determinat golirea cărţii în lumea ta m-a făcut prizonieră în propriul meu castel.	6
Noi avem nevoie de visele şi poveştile voastre pentru a exista.	8
Spune-mi ce ar trebui să fac.	8
Auryn-ul te va ajuta.	8
Trebuie să le cerem tuturor din Fantasia să ne ajute.	2, 4
Acum!	1, 2, 4
Mi-e frică.	4
Şi ştiţi ce înseamnă asta?	2
Copii din lumea mea nu vor mai avea alte poveşti de citit.	6
Bastian!	5
În visele mele am văzut o lumină peste Oraşul de Argint şi mi-am dat seama că mai este speranţă.	5
- Ai văzut uriaşii?	7
Oamenii vorbesc despre un castel care are forma unei mâini.	2
Am nevoie de ceva... ceva care... să poată zbura! Şi care să poată să-l sperie pe oricine locuieşte în castel.	2, 8
O, nu!	6
Cine ştie ce ar putea face.	4
- Şi ce ai să faci?	4
A spus cineva vânătoare?	2, 5
Priveşte!	5, 7
Seamănă bine cu o mână.	2
Trebuie să-l găsim pe Atreyu.	2, 8
Hei!	1, 2, 5, 7
Aveţi grijă, oameni buni.	4
Juniorule, când ai să înveţi diferenţa dintre o piatră şi un nas?	1, 7
Cu ce vă pot fi de folos?	2, 8
Pe partea interioară a coperţii este trecută adresa dumneavoastră.	1, 2
Fiul meu lipseşte de seara trecută.	4
Grea lectură pentru un tânăr.	8
Poate găsiţi explicaţia pentru dispariţia lui în interior.	8
Atreyu, fii serios.	2, 5, 8
A fi serios e o glumă în lumea voastră?	6
Şi totodată şi tu.	1, 2
Este primejdios, dar ar putea să meargă.	2
Dacă oamenii ne vor uita nimeni nu se va mai gândi la lucruri distractive pe care să le facă Junior.	6, 7
Nu!	1, 3, 4, 5, 6, 7
Doare!	1, 4, 7
Nu mai pot respira.	4
Eşti în regulă?	8
Îţi aminteşti ce să spui?	8
Vă întrebaţi probabil ce caut aici.	7
Am avut ceva diferende în trecut dar sunt sigur că pot fi trecute cu vederea.	2, 8
Îmi place să citesc.	5
Probabil, pe voi nu vă interesează subiectul.	2, 6
Şefule Wham, du-te!	2, 5
Acum este şansa noastră, haide!	7
Las-o baltă.	1
Asta e o armă în lumea ta? Da.	7
Nu-mi vine să cred ce-am putut să facem.	7
Sunt găunoşi şi goi.	3, 6
Eu v-am învins?	1, 2, 7
Noi...	8
Cu siguranţă!	1
Îţi cer să o eliberezi pe Împărăteasa Copilă!	1, 3
Fiindcă am izolat-o pentru totdeauna.	3
Adică ai facut o vrajă şi acum nu poţi să o dezlegi!	1
Bine, deci vom merge la turnul de fildeş.	2
Dl. Koreander?	2
Am spus nu.	2, 4, 8
Xobil-ul meu o va face mai bine, domnilor.	8
Aceasta este o operaţiune sofisticată, vă rog să mă credeţi.	7, 8
Azi-dimineaţă locul acesta era plin de cărţi, din perete în perete!	7
Ceea ce văd, este ceea ce văd...	1
Este o centură care-l face invizibil pe cel ce o poartă.	7
Nu pot să mă văd.	4
Ce se întâmplă dacă nu o mai pot scoate?	4
Asta nu-mi place.	4
Nu sta mult.	4
Mă întorc imediat.	2
Ne învârtim în cerc.	1
Bastian, aştept!	1, 2
N-o lăsa să-ţi ordone.	1
Cum poţi fi sigur că ea ne va ajuta să o eliberăm pe Împărăteasa Copilă?	6
- Eu nu am încredere în ea.	3
- Îmi dau seama când cineva mă minte.	1, 3
nan	1, 2, 3, 4, 5, 6, 8
iti spun eu,Domnisoara ca nu e de loc usor sa fii,mai ales avand un tata asa de faimos .	6
- Nu cred ca e bine.	2
- Ce ai patit cu bratul tau? - Oh ,e o nimica toata,ma simt ametita un pic!	2, 7
Uite,Liz inainte sa plec vreau sa spun,	4
Te poti schimba si deveni un om cinstit.	2, 5
Dar oricum de ce iti pasa tie?	1, 7
De aceea am venit sa te gasesc,sa-ti spun.	8
- I-mi pare rau,trebuia sa-ti spun.	3, 6
- Ce faci tu aici?	7
- A plecat.	4, 6
Am sa ma duc la capela sa ma confesez.	4, 6
- Norocul tau!	5
- N-am ce face.	6
Opreste-te!	1
Nu ar trebui sa fii aici.	1
Asculta,astazi e ziua mea de nastere,si fetele dau o petrecere Veti veni si voi?	7
- De ce purtati mereu servietele astea cu voi?	7
- Ai fost casatorit.	7
Aceasta e, probabil, la fel de bine.	5, 7
Si va vorbi despre jefuirea Tridelor,despre CASE,si despre cine suntem Noi! .	2
Nu intra in panica.	8
Binecuvanteaza-ma Parinte, caci am pacatuit.	6
De trei ani nu m-am mai spovedit.	4
- Chiar il iubesti?	7
E asa de curajos.	8
- M-am incalzit foarte tare.	5, 7
Problema e ca, o crima oribila a fost comisa -- - Si eu nu am spus-o la politie.	2, 4
Ma intreb daca vrei sa-mi povestesti despre ...... Pasiunea ta....?	2, 8
- Parintele Pearson mi-a spus ce crai mare esti.....	6, 7
El a fost trimis sa ne mantuiasca.	2, 8
- Am mintit Politia despre el.	5
Deci daca pacatuim de frica,asta nu mai este un pacat?	2, 4
Mi se pare corect.	8
- Si nu o sa-mi iertati pacatele?	1, 7
- Va multumesc, Parinte.	5
Fie cu avionul spre Brazilia --	2, 4
- Ea a spus ca va veni.	8
Da-ne cheia aia bles....	1
Dar oare unde am pus-o?	7
Acum.. Daa.	2, 5, 8
- Da, dar m-a lasat balta dupa aia.	1, 6
- Mister cine?	7
Pot vedea foarte bine,Multumesc!	1, 2
Uite,vreau sa aflu un numarul lui Faith Thomas din King's Cross.	1
Buna ziua din nou.	3
- Ce este asta?	2
- Mental inca nu.	6
In cazul in care vin pe aici,ma veti anunta?	2
- Hai sa-l omoram.	1, 3
Am pierdut 50000 de Lire,la pariul pe cursele de cai.	6
- Dar asta e o infractiune!	3, 4
. - Si mai grav!  Banii aceia au fost bugetul Clinicii de reabilitare pe anul viitor.	1, 6
- Deci ,ai de gand sa-o denunti pe sora Mary la politie?	4
Chiar am nevoie de ajutorul Dvs, domnule Norris.	4, 5, 8
- La ,King's Cross,Va rog!	2
. - Buna ziua, surori.	5
Atunci de cum sa citeasca notita ta?	3
Sau cum sa ramanem in viata?	4, 7
Hotii!	1, 4
Aici in casa Domnului. - Adapost?	2, 5, 8
Poate Dumnezeu ne avertizeaza.	8
Am fugit de asemenea, cu un milion de lire sterline care apartin altcuiva.	1
- Acuma vin sa va duc la petrecerea mea.	2, 5
Sora Euphemia.	1
Vino si stai jos.	2
Ce teribil e cum fata aia a fost impuscata in strada azi !	6
- Si nu pleaca degraba	3
- Asa-ii , sora.	8
- Cum se simte?	2, 4, 6
Oh,Doamne !	4
Doamne,Iart-o.	6, 7
Bine .	8
- Un pic mai bine.	2, 5
- Deci,asa-i ca nu esti ranita grav?	2
Barbatului care-mi place, nu ii pasa.	6
- Sunt sigur ca a fost un cosmar numai.	8
Taci dracului,sau te-mpusc!	1
- Esti barbat!	1, 3, 4, 7
Vrem sa reducem numarul crimelor.	2
Exact ca Robin Hood.	5
Asteapta !	5
"Nu va dura nici 24 de ore pana vom deveni,victimele unui mic ""Accident"" Fatal !"	4
- Nu stiu daca pot crede o iota din ce spuneti aici.	4
- Oh,Multumesc!	5
- Pentru ca ma minti intr-una!	1
- Nu, te mint ,Te iubesc !	1, 6
-Nu esti casatorit ?	7
- El a mi-a spus sa-mi tin ciocul.	1, 6
Adio,baieti.	6
Este arma dumneavoastra ,Domnule?	4
Aveti ceva propuneri?	2
Unde te duc?	2
Dar de ce trebuie sa fie totul asa de  a Dracului de dificil ?	1
Urmatorul va-rog.	2
Noi am rezervat doua bilete, dar de fapt suntem trei.	3, 6
-Pentru ce zbor si ce nume?	2
Soţia s-a ocupat...	1, 4, 6, 8
- Howard, ce mai faci ? - Bine, Philip.	2, 8
- Sună-mă...	2
- Nu ştii ?	1, 2
- Edward, unde te duci ?	7
Nu ar trebui să conduci.	4
Ce sistem e ăsta ?	3
E nouă nouţă. - Nu o forţa.	7
- Îmi place.	5, 7
Bun venit la Hollywood !	2, 5
Fiecare vine cu un vis la Hollywood.	2, 5, 8
I-ai cheltuit pe toţi ?	6
Calmează-te, puicuţo.	7
- Încă 200 de dolari...	4
- Ce să aranjeze ?	2, 5
Chiar îţi place de ea, Carlos ?	7
- Nu mai dădeai consultaţii.	1
Era drogată până peste cap.	3
Dominic a încercat luni de zile să o lecuiască.	6
Hei, Rachel ! - Ce e ?	2
- Dar ea e nouă !	8
Pentru că mi-e foame...	5
Carlos te place...	7
Aşa suntem în control şi păstrăm banii.	1, 4
Noi decidem cu cine, când şi cât.	8
Ai chef de distracţie ? Nu.	2
Sigur...	2
Ceri bani pentru îndrumări ?	1
- E a ta ?	8
Nu pricepi ?	2
Cum se face că ştii atât de puţin despre maşini ?	7
- Sunt gata.	2
- O sută pe noapte ? - Pe oră.	7
Glumeşti.	1, 7
Nu încă... Dar are perspective.	2, 8
Mai aveţi nevoie de maşină astă seară ?	2
Sper că nu.	4
- Nu. Ştii ceva, soarta ne-a adus împreună.	5, 8
Pune haina asta.	2
- E-n regulă.	2, 5, 8
Vrei să trimiţi sus şampanie şi căpşuni ?	2
Nu port ciorapi.	2
Închide gura, dragă.	1
- Pentru că e cel mai bun.	5
Îţi planifici totul ?	1, 2
- Întotdeauna.	2
Ştii, ai putea să mă plăteşti.	1
- Bănuiesc că accepţi bani gheaţă.	2
Îmi place protecţia.	8
Ai cunoscut mulţi avocaţi.	2
Lasă-mă să fie şi eu de un folos.	3, 4, 8
- Unde vrem să o pună ?	2, 5
- La ce se uită ? - Am uitat.	2
- Te superi dacă-mi scot cizmele ?	2
Fosta mea soţie e acum în Long Island în fosta mea casă... Cu fostul meu câine.	3, 6
Grozav !	5
Să stau aici ?	2, 8
- Hai să vedem.	1, 2, 8
Ies într-o clipă.	2
Şi ar trebui să ai grijă de gingii.	7
N-am văzut niciodată episodul ăsta.	5, 7
- Ce vrei ?	2
În ce priveşte maşina ta...	6
Ce vrei să spui ?	1
Plec imediat.	1, 2, 5
Am comandat tot ce era pe meniu.	2
- Ai dormit bine ?	2
- Risc profesional ?	4
Nu e uşor.	4, 6
Lasă-mă pe mine.	2
- Edward.	6, 8
- Cunosc multe fete drăguţe.	5, 8
- Dumnezeule mare !	7
- Am tot sunat.	1, 8
Vrea să stau cu el o săptămână.	2
- E frumuşel.	5
El plăteşte.	5
Da...	1
- Nu cred că avem ceva pentru dv.	6, 7
- Cum vrei tu.	2
Atunci probabil eşti o...	2
Am grămada asta de bani şi n-am rochie.	6
Nu pot să cred.	7
Am investit 1000 de ore de lucru.	1, 2
- Philip, cred că are dreptate.	3
Nu înţeleg ce se întâmplă aici.	4, 6, 7
Bună.	2
E foarte drăguţ.	5
La cină ?	2
- Alo ?	1, 4
O să fiu în holul hotelului exact la ora 19:45.	2, 5
- Bine.	2, 5, 8
Sun-o din nou, te rog.	4, 6
- Spune-i că am un apel foarte important.	1
