22	537	Well, I never said that.	1	374	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
23	28	I'm against it.	1	765	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
24	601	Who you trying to kid, sister?	1	502	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
25	245	Can I have my store back, now that she's going?	1	1152	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
26	681	You bastard!	1	658	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
27	682	I hope you lose.	1	659	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
28	452	Do you have to cheat at everything?	1	242	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
29	504	How the hell did you know I didn't have the king or the ace?	1	324	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
30	71	Put up your hands!	1	833	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
31	828	And I can't get started.	1	916	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
32	639	It's out of the question, Mr. Slade.	1	576	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
33	356	They've been running right by me all day, Kid.	1	65	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
34	75	Get along with it.	1	840	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
35	69	We gotta let him out!	1	831	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
36	35	What's that got to do with a train?	1	775	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
37	169	Ain't much you can do about us.	1	1015	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
38	455	Don't you understand?	1	248	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
39	97	It's just beginner's luck.	1	872	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
40	336	I think somebody's been daubing these cards.	1	37	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
41	593	Come on, Jessie, move over.	1	486	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
42	927	You saw that coming, did you?	1	1057	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
43	337	Are you crazy?	1	38	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
44	341	I don't need marked cards to beat you, pal.	1	42	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
45	395	Don't touch me.	1	139	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
46	203	Fog your mind so you can't remember a darn thing.	1	1062	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
47	26	Wait a minute!	1	763	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
48	72	Let me in!	1	835	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
49	62	- Pull those drapes!	1	820	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
50	416	I don't want any lesson, Shooter.	1	169	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
51	956	Busted.	1	1105	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
52	50	Some gang!	1	803	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
53	48	The first time I ask you to do one thing for me, like rob a train...	1	801	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
54	154	What do you care?	1	997	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
55	231	Why do men think marriage is the only thing we want?	1	1120	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
56	217	We'll give him the biggest gunfight ever.	1	1094	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
57	241	I'm gonna straighten you out once and for all!	1	1144	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
58	968	You and that damn book.	1	1122	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
59	325	Told you not to call me that.	1	23	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
60	814	A dead man has one half-hour to raise his roll outside and get back in the game.	1	894	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
61	43	They can't get us in Hole in the Wall.	1	790	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
62	27	You got something to say about our plan?	1	764	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
63	434	I won't tell it anymore.	1	202	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
64	777	Kill that cat, Kid.	1	828	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
65	297	You took the bread out of half the mouths of Wolf City.	1	1220	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
66	172	Sir Harry wants his money, fast!	1	1020	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
67	334	What, are you guys blind or something?	1	35	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
68	158	You've no right to think what you do about me.	1	1002	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
69	234	And you, all the time laughing at me.	1	1128	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
70	372	Hey, you know there was a guy in the game that accused me of juicing the deck?	1	98	en/1965/59037/5735869.xml.gz	/en_multi_with_metadata/en_ang.txt
71	32731	And you wouldn't want to endanger Mr. Macallan, would you?	1	478	da/2017/6411842/6998001.xml.gz	/en_multi_with_metadata/en_ang.txt
72	31872	- And how do you know that?	1	233	da/2017/6411838/6997997.xml.gz	/en_multi_with_metadata/en_ang.txt
73	27669	You're sorry?	1	207	da/2015/4434386/6733261.xml.gz	/en_multi_with_metadata/en_ang.txt
74	10732	Just because it is big and white and a yacht, is it not still dirt?	1	987	da/1954/46754/4074775.xml.gz	/en_multi_with_metadata/en_ang.txt
75	19782	How the fuck did you let it get that far?	1	174	da/2012/1826289/4509975.xml.gz	/en_multi_with_metadata/en_ang.txt
76	17342	One can't expect bloody Yanks to understand.	1	217	da/1965/59358/185228.xml.gz	/en_multi_with_metadata/en_ang.txt
77	27470	you ever make me look stupid, you're dead.	1	564	da/2015/4432272/6826939.xml.gz	/en_multi_with_metadata/en_ang.txt
78	9757	We've been ambushed by the very forces That you wish to trade with.	1	1252	da/1954/46672/3631734.xml.gz	/en_multi_with_metadata/en_ang.txt
79	53778	Enough with the water.	1	1381	en/1990/100475/6654473.xml.gz	/en_multi_with_metadata/en_ang.txt
80	24297	I don't need you monitoring my intake.	1	467	da/2015/4426784/6064376.xml.gz	/en_multi_with_metadata/en_ang.txt
81	60563	Dante, you're going too fast.	1	981	en/1990/100530/5988200.xml.gz	/en_multi_with_metadata/en_ang.txt
82	32104	I'm waiting.	1	482	da/2017/6411838/6997997.xml.gz	/en_multi_with_metadata/en_ang.txt
83	27656	That money was going to change my life.	1	193	da/2015/4434386/6733261.xml.gz	/en_multi_with_metadata/en_ang.txt
84	33344	Give me the suit, right now.	1	931	en/1990/100212/6364506.xml.gz	/en_multi_with_metadata/en_ang.txt
85	52106	I just want you to leave me alone.	1	1289	en/1990/100449/7037913.xml.gz	/en_multi_with_metadata/en_ang.txt
86	24584	I know you... you murdering son of a bitch.	1	758	da/2015/4426784/6064376.xml.gz	/en_multi_with_metadata/en_ang.txt
87	18888	Well, you did Dale, you stuck it up there,	1	133	da/2012/1822302/5998267.xml.gz	/en_multi_with_metadata/en_ang.txt
88	12991	I'm drunker than you are, so it'll be a fair fight.	1	1609	da/1954/46816/4447181.xml.gz	/en_multi_with_metadata/en_ang.txt
89	30132	More money for the Pentagon when it's own auditors admit the military cannot account for 25% of what it already spends.	1	426	da/2017/6400614/6981474.xml.gz	/en_multi_with_metadata/en_ang.txt
90	42239	Why did you turn away from me?	1	1050	en/1990/100395/133488.xml.gz	/en_multi_with_metadata/en_ang.txt
91	45613	- I called and called. - Where were you last night?	1	763	en/1990/100405/4706696.xml.gz	/en_multi_with_metadata/en_ang.txt
92	52656	He wasn't a boy, he was seventeen.	1	390	en/1990/100469/6936851.xml.gz	/en_multi_with_metadata/en_ang.txt
93	39517	Quiet!	1	48	en/1990/100263/7054028.xml.gz	/en_multi_with_metadata/en_ang.txt
94	22495	- Hey, what the fuck?	1	181	da/2012/1831806/4750587.xml.gz	/en_multi_with_metadata/en_ang.txt
95	55954	Come on. Cut it out.	1	371	en/1990/100502/4704610.xml.gz	/en_multi_with_metadata/en_ang.txt
96	30351	"We're gonna end you..." And all this...	1	651	da/2017/6400614/6981474.xml.gz	/en_multi_with_metadata/en_ang.txt
97	48947	Stop!	1	1263	en/1990/100440/5203875.xml.gz	/en_multi_with_metadata/en_ang.txt
98	35487	He's lying, mom.	1	526	en/1990/100224/4171489.xml.gz	/en_multi_with_metadata/en_ang.txt
99	52092	Come on! You're gonna break your guitar. Come on.	1	1271	en/1990/100449/7037913.xml.gz	/en_multi_with_metadata/en_ang.txt
100	13224	Well, make up a time. You know, a time like you know.	1	111	da/1965/59170/3085625.xml.gz	/en_multi_with_metadata/en_ang.txt
101	25015	Get her.	1	14	da/2015/4428184/6416678.xml.gz	/en_multi_with_metadata/en_ang.txt
102	32728	- That's unacceptable.	1	475	da/2017/6411842/6998001.xml.gz	/en_multi_with_metadata/en_ang.txt
103	43954	It took me a week to find this crap.	1	352	en/1990/100404/6976104.xml.gz	/en_multi_with_metadata/en_ang.txt
104	17741	Your friend's a crook, a liar and a thief.	1	625	da/1965/59358/185228.xml.gz	/en_multi_with_metadata/en_ang.txt
105	29081	They're gonna need a fucking wrecking ball to take me out of here.	1	496	da/2017/6398054/7003618.xml.gz	/en_multi_with_metadata/en_ang.txt
106	59530	But "m going after that son of a bitch, and I won't need you watching my ass.	1	949	en/1990/100514/3930419.xml.gz	/en_multi_with_metadata/en_ang.txt
107	11133	That to marry Maria would be the most senselessly cruel and destructive thing you will ever have done?	1	1441	da/1954/46754/4074775.xml.gz	/en_multi_with_metadata/en_ang.txt
108	23582	We've always embraced the very things for which others have burned you at the stake.	1	325	da/2015/4425218/6175845.xml.gz	/en_multi_with_metadata/en_ang.txt
109	54703	Bernard, I'm disappointed in you. Hiding under a nest while Bianca needs help.	1	873	en/1990/100477/6035222.xml.gz	/en_multi_with_metadata/en_ang.txt
110	45954	Stop fidgeting.	1	1244	en/1990/100405/4706696.xml.gz	/en_multi_with_metadata/en_ang.txt
111	12207	- Lay off.	1	767	da/1954/46816/4447181.xml.gz	/en_multi_with_metadata/en_ang.txt
112	11927	He's about to be boiled in oil.	1	472	da/1954/46816/4447181.xml.gz	/en_multi_with_metadata/en_ang.txt
113	36777	So what do you want from me? Huh?	1	1130	en/1990/100232/4438698.xml.gz	/en_multi_with_metadata/en_ang.txt
114	24188	Well, for starters, you can give me an update.	1	355	da/2015/4426784/6064376.xml.gz	/en_multi_with_metadata/en_ang.txt
115	59767	We'd like to find out why a woman you don't know should send you a letter beginning "My beloved Barley", and sign herself "Your loving K".	1	105	en/1990/100530/5988200.xml.gz	/en_multi_with_metadata/en_ang.txt
116	34087	All those bottles, of sizes different, completely in the wrong order...	1	208	en/1990/100216/4306033.xml.gz	/en_multi_with_metadata/en_ang.txt
117	221	It's better than dying in some dirty hotel.	1	1102	en/1965/59017/5730443.xml.gz	/en_multi_with_metadata/en_ang.txt
118	43612	Well, give me a coordinate!	1	982	en/1990/100403/3558669.xml.gz	/en_multi_with_metadata/en_ang.txt
119	46221	I don't want to talk to him. I'll call him Monday.	1	1632	en/1990/100405/4706696.xml.gz	/en_multi_with_metadata/en_ang.txt
120	43164	What you're dealing with is over your head.	1	512	en/1990/100403/3558669.xml.gz	/en_multi_with_metadata/en_ang.txt
121	45318	- You gotta be joking. - I neverjoke about money.	1	342	en/1990/100405/4706696.xml.gz	/en_multi_with_metadata/en_ang.txt
122	27713	And I dangled it in front of him and ripped it away.	1	254	da/2015/4434386/6733261.xml.gz	/en_multi_with_metadata/en_ang.txt
123	28597	You do it again, and you lose a limb.	1	556	da/2017/6394858/6938437.xml.gz	/en_multi_with_metadata/en_ang.txt
124	49709	I really don't care if you're the law or whatever the fuck you are.	1	701	en/1990/100442/5165018.xml.gz	/en_multi_with_metadata/en_ang.txt
125	55652	The assassination is the latest act of terrorism by Cain following the bombing of a drug treatment clinic that left five dead.	1	21	en/1990/100502/4704610.xml.gz	/en_multi_with_metadata/en_ang.txt
126	56812	I'd like to go home.	1	161	en/1990/100507/4049754.xml.gz	/en_multi_with_metadata/en_ang.txt
127	8492	Bring her in later.	1	731	da/1953/47677/6399261.xml.gz	/en_multi_with_metadata/en_ang.txt
128	35699	All I can charge him with is riding on a train. They're gonna walk.	1	845	en/1990/100224/4171489.xml.gz	/en_multi_with_metadata/en_ang.txt
129	13815	Whaddya trying' to do, make it a short day?	1	764	da/1965/59170/3085625.xml.gz	/en_multi_with_metadata/en_ang.txt
130	16522	I've been waiting 10 days for that slow boat of yours to come in!	1	1464	da/1965/59309/234851.xml.gz	/en_multi_with_metadata/en_ang.txt
131	10049	You didn't think I was dead, too, did you? Maria.	1	205	da/1954/46754/4074775.xml.gz	/en_multi_with_metadata/en_ang.txt
132	58274	- Duke gave me my title shot, you didn't.	1	1648	en/1990/100507/4049754.xml.gz	/en_multi_with_metadata/en_ang.txt
133	38023	Not going to do it.	1	355	en/1990/100258/4986942.xml.gz	/en_multi_with_metadata/en_ang.txt
134	15549	No, no parties for me.	1	463	da/1965/59309/234851.xml.gz	/en_multi_with_metadata/en_ang.txt
135	62480	I was just taking a rest after battling some ghosts and you say I'm blocking your way	1	525	en/1990/100625/4175940.xml.gz	/en_multi_with_metadata/en_ang.txt
136	52996	What are you talking about?	1	795	en/1990/100469/6936851.xml.gz	/en_multi_with_metadata/en_ang.txt
137	38169	Cooper, give me the nails over there!	1	501	en/1990/100258/4986942.xml.gz	/en_multi_with_metadata/en_ang.txt
138	49625	You got a badge and a gun but you're still a punk so shut up- - Bobby, please!	1	599	en/1990/100442/5165018.xml.gz	/en_multi_with_metadata/en_ang.txt
139	12900	But they began spreading wild rumours about steaming in circles. -	1	1512	da/1954/46816/4447181.xml.gz	/en_multi_with_metadata/en_ang.txt
140	52729	What do you want?	1	471	en/1990/100469/6936851.xml.gz	/en_multi_with_metadata/en_ang.txt
141	47896	You!	1	74	en/1990/100440/5203875.xml.gz	/en_multi_with_metadata/en_ang.txt
142	61327	These young turks, hell. Their efficiency system is just a cover.	1	92	en/1990/100602/7034324.xml.gz	/en_multi_with_metadata/en_ang.txt
143	10711	You cannot rent a prince.	1	965	da/1954/46754/4074775.xml.gz	/en_multi_with_metadata/en_ang.txt
144	62815	The bastard Hu betrayed us	1	948	en/1990/100625/4175940.xml.gz	/en_multi_with_metadata/en_ang.txt
145	26436	It is useless to ask.	1	189	da/2015/4428728/6751189.xml.gz	/en_multi_with_metadata/en_ang.txt
146	55482	-l'm done.	1	744	en/1990/100485/5439804.xml.gz	/en_multi_with_metadata/en_ang.txt
147	14317	- You're not getting anywhere, are you?	1	254	da/1965/59260/6777980.xml.gz	/en_multi_with_metadata/en_ang.txt
148	47431	Get a bat, that's a boy.	1	930	en/1990/100419/3464474.xml.gz	/en_multi_with_metadata/en_ang.txt
149	24897	You listen to me.	1	272	da/2015/4427980/6363824.xml.gz	/en_multi_with_metadata/en_ang.txt
150	42403	Meaning what, that I have no money? -l don't know.	1	1271	en/1990/100395/133488.xml.gz	/en_multi_with_metadata/en_ang.txt
151	46892	Flo, being a parent is about sharing.	1	333	en/1990/100419/3464474.xml.gz	/en_multi_with_metadata/en_ang.txt
152	14521	If I had a Luger...	1	473	da/1965/59260/6777980.xml.gz	/en_multi_with_metadata/en_ang.txt
153	26615	- Do I have to find out for yourself?	1	381	da/2015/4428728/6751189.xml.gz	/en_multi_with_metadata/en_ang.txt
154	38610	Fuck the law.	1	262	en/1990/100260/5855803.xml.gz	/en_multi_with_metadata/en_ang.txt
155	52387	There's not enough bleach to burn the stench of you away, Luke Dove.	1	71	en/1990/100469/6936851.xml.gz	/en_multi_with_metadata/en_ang.txt
156	51796	Forget it, that's enough.	1	927	en/1990/100449/7037913.xml.gz	/en_multi_with_metadata/en_ang.txt
157	61714	What the fuck are you doing in my office?	1	683	en/1990/100602/7034324.xml.gz	/en_multi_with_metadata/en_ang.txt
158	62254	I'll use my magic to banish them!	1	226	en/1990/100625/4175940.xml.gz	/en_multi_with_metadata/en_ang.txt
159	45261	- You can't charge me for directions.	1	265	en/1990/100405/4706696.xml.gz	/en_multi_with_metadata/en_ang.txt
160	56816	- No!	1	165	en/1990/100507/4049754.xml.gz	/en_multi_with_metadata/en_ang.txt
161	8178	Break it up. Break it up.	1	389	da/1953/47677/6399261.xml.gz	/en_multi_with_metadata/en_ang.txt
162	44536	We object to that.	1	1111	en/1990/100404/6976104.xml.gz	/en_multi_with_metadata/en_ang.txt
163	58572	When are you gonna fight a real fighter?	1	1951	en/1990/100507/4049754.xml.gz	/en_multi_with_metadata/en_ang.txt
164	24302	"Done." With what?	1	473	da/2015/4426784/6064376.xml.gz	/en_multi_with_metadata/en_ang.txt
165	39181	Lousy freaks!	1	929	en/1990/100260/5855803.xml.gz	/en_multi_with_metadata/en_ang.txt
166	32518	The way you say that sounds so... rote.	1	257	da/2017/6411842/6998001.xml.gz	/en_multi_with_metadata/en_ang.txt
167	39228	Hold him!	1	979	en/1990/100260/5855803.xml.gz	/en_multi_with_metadata/en_ang.txt
168	36324	Can you tell us why you elected not to go back in and blow up the missiles, Lieutenant?	1	388	en/1990/100232/4438698.xml.gz	/en_multi_with_metadata/en_ang.txt
169	62953	Oh, he's the one who instigated this calamity!	1	1106	en/1990/100625/4175940.xml.gz	/en_multi_with_metadata/en_ang.txt
170	34422	- My good Dorcas, the Lady Inglethorp is killed and it is necessary to know everything to be able to avenge it.	1	602	en/1990/100216/4306033.xml.gz	/en_multi_with_metadata/en_ang.txt
171	14898	Clang had the whole temple transported here for your sacrifice.	1	870	da/1965/59260/6777980.xml.gz	/en_multi_with_metadata/en_ang.txt
172	39170	Get off me!	1	913	en/1990/100260/5855803.xml.gz	/en_multi_with_metadata/en_ang.txt
173	55448	-Yeah, like what?	1	707	en/1990/100485/5439804.xml.gz	/en_multi_with_metadata/en_ang.txt
174	14867	- Never you mind.	1	834	da/1965/59260/6777980.xml.gz	/en_multi_with_metadata/en_ang.txt
175	48518	Exaggerate.	1	777	en/1990/100440/5203875.xml.gz	/en_multi_with_metadata/en_ang.txt
176	60372	And you agree?	1	769	en/1990/100530/5988200.xml.gz	/en_multi_with_metadata/en_ang.txt
177	53451	I am far more powerful than you can ever imagine.	1	580	en/1990/100475/6654473.xml.gz	/en_multi_with_metadata/en_ang.txt
178	55163	Why do you want to kill all my friends?	1	408	en/1990/100485/5439804.xml.gz	/en_multi_with_metadata/en_ang.txt
179	15305	"Seek out and engage the enemy.	1	213	da/1965/59309/234851.xml.gz	/en_multi_with_metadata/en_ang.txt
180	31117	Congressman Lewis is 20 minutes late as usual.	1	175	da/2017/6411836/6997991.xml.gz	/en_multi_with_metadata/en_ang.txt
181	13873	which makes twice today.	1	834	da/1965/59170/3085625.xml.gz	/en_multi_with_metadata/en_ang.txt
182	45452	- Try me.	1	527	en/1990/100405/4706696.xml.gz	/en_multi_with_metadata/en_ang.txt
183	56645	- Give us a statement! Dozens are dead.	1	1169	en/1990/100502/4704610.xml.gz	/en_multi_with_metadata/en_ang.txt
184	31734	Of course. You're a big supporter of my opponent.	1	90	da/2017/6411838/6997997.xml.gz	/en_multi_with_metadata/en_ang.txt
185	36017	I'm not asking you, I'm telling you. You're in danger.	1	1331	en/1990/100224/4171489.xml.gz	/en_multi_with_metadata/en_ang.txt
186	51954	My boss'll have your job!	1	1107	en/1990/100449/7037913.xml.gz	/en_multi_with_metadata/en_ang.txt
187	34239	I will go to the village to speak with our agent because of the counts of the real estate.	1	386	en/1990/100216/4306033.xml.gz	/en_multi_with_metadata/en_ang.txt
188	31079	- Of course.	1	136	da/2017/6411836/6997991.xml.gz	/en_multi_with_metadata/en_ang.txt
189	41772	-Stay with my mother?	1	359	en/1990/100395/133488.xml.gz	/en_multi_with_metadata/en_ang.txt
190	10574	But it soon became obvious that the senor was only mildly interested in the available talent.	1	814	da/1954/46754/4074775.xml.gz	/en_multi_with_metadata/en_ang.txt
191	10890	Some things you just don't tell anybody.	1	1172	da/1954/46754/4074775.xml.gz	/en_multi_with_metadata/en_ang.txt
192	12586	Myself. When I am in possession of my faculties and Queeg is not.	1	1176	da/1954/46816/4447181.xml.gz	/en_multi_with_metadata/en_ang.txt
193	29790	But there's no support for this appealing idea.	1	77	da/2017/6400614/6981474.xml.gz	/en_multi_with_metadata/en_ang.txt
194	49844	You got my respect and silence, Alberto, okay?	1	873	en/1990/100442/5165018.xml.gz	/en_multi_with_metadata/en_ang.txt
195	53142	You can't leave me with Ma!	1	989	en/1990/100469/6936851.xml.gz	/en_multi_with_metadata/en_ang.txt
196	27568	So, you're just going to let this woman blackmail you without a fight?	1	98	da/2015/4434386/6733261.xml.gz	/en_multi_with_metadata/en_ang.txt
197	10623	You won't take my check. I'll say.	1	866	da/1954/46754/4074775.xml.gz	/en_multi_with_metadata/en_ang.txt
198	44419	Weren't you, in fact, intimate with the lady?	1	956	en/1990/100404/6976104.xml.gz	/en_multi_with_metadata/en_ang.txt
199	28916	Shut it down!	1	285	da/2017/6398054/7003618.xml.gz	/en_multi_with_metadata/en_ang.txt
200	27080	Oh yeah? You wanna tell me why?	1	148	da/2015/4432272/6826939.xml.gz	/en_multi_with_metadata/en_ang.txt
201	23489	Then there's the third murder, and we can't find any connection between this one and the first two.	1	224	da/2015/4425218/6175845.xml.gz	/en_multi_with_metadata/en_ang.txt
202	17474	And if there was, I sure as hell wouldn't tell you, colonel.	1	355	da/1965/59358/185228.xml.gz	/en_multi_with_metadata/en_ang.txt
203	52028	He wouldn't tell us a goddamn thing.	1	1191	en/1990/100449/7037913.xml.gz	/en_multi_with_metadata/en_ang.txt
204	12914	Steve, make them pipe down.	1	1529	da/1954/46816/4447181.xml.gz	/en_multi_with_metadata/en_ang.txt
205	39788	Clear?	1	339	en/1990/100263/7054028.xml.gz	/en_multi_with_metadata/en_ang.txt
206	23149	No, no, no, no, no.	1	472	da/2015/4425216/6169604.xml.gz	/en_multi_with_metadata/en_ang.txt
207	45264	OK. All right. You win.	1	269	en/1990/100405/4706696.xml.gz	/en_multi_with_metadata/en_ang.txt
208	20151	Because I'm still tired.	1	10	da/2012/1827578/5432150.xml.gz	/en_multi_with_metadata/en_ang.txt
209	30978	See, Congress is no different than the rest of the country.	1	27	da/2017/6411836/6997991.xml.gz	/en_multi_with_metadata/en_ang.txt
210	57361	You think I was born yesterday?	1	721	en/1990/100507/4049754.xml.gz	/en_multi_with_metadata/en_ang.txt
211	52583	Did the Lord say: "His Pa is a sinner and not meant to be happy?" - No.	1	302	en/1990/100469/6936851.xml.gz	/en_multi_with_metadata/en_ang.txt
212	33769	Hannah turns against me, And I should lighten up?	1	1518	en/1990/100212/6364506.xml.gz	/en_multi_with_metadata/en_ang.txt
213	45361	Close your mouth, dear.	1	401	en/1990/100405/4706696.xml.gz	/en_multi_with_metadata/en_ang.txt
214	10622	He owes me $187,000 and won't pay up.	1	865	da/1954/46754/4074775.xml.gz	/en_multi_with_metadata/en_ang.txt
215	28903	Who in the world can do that?	1	270	da/2017/6398054/7003618.xml.gz	/en_multi_with_metadata/en_ang.txt
216	41126	I can see very well, thank you.	1	1047	en/1990/100280/6059762.xml.gz	/en_multi_with_metadata/en_ang.txt
217	40664	No. And I'm sure you understand that, sister Mary of the Annunciation.	1	469	en/1990/100280/6059762.xml.gz	/en_multi_with_metadata/en_ang.txt
218	17232	Well, I'm not people.	1	104	da/1965/59358/185228.xml.gz	/en_multi_with_metadata/en_ang.txt
219	46915	Then they'll say, "Let's invite that Healy family over for dinner."	1	357	en/1990/100419/3464474.xml.gz	/en_multi_with_metadata/en_ang.txt
220	51806	Ask him what money, asshole.	1	941	en/1990/100449/7037913.xml.gz	/en_multi_with_metadata/en_ang.txt
221	22442	- Look, friend, I already told you, you don't know me.	1	120	da/2012/1831806/4750587.xml.gz	/en_multi_with_metadata/en_ang.txt
222	61965	We should get rid of anybody that doesn't put the company first.	1	1042	en/1990/100602/7034324.xml.gz	/en_multi_with_metadata/en_ang.txt
223	41777	-Go to your AA meetings-- -l want to do this film.	1	366	en/1990/100395/133488.xml.gz	/en_multi_with_metadata/en_ang.txt
224	30345	I've had a hell of a time after I've told this story, but I continue to tell the story because I think it's important for people to understand that this sort of shit goes on in the government!	1	645	da/2017/6400614/6981474.xml.gz	/en_multi_with_metadata/en_ang.txt
225	25795	You can't just run off.	1	73	da/2015/4428472/6649956.xml.gz	/en_multi_with_metadata/en_ang.txt
226	51388	It's another little reminder of why we pulled this thing.	1	475	en/1990/100449/7037913.xml.gz	/en_multi_with_metadata/en_ang.txt
